subject_id,fold,class_id,class_name,video_filename,window_start_ms,window_end_ms,avg_ear,blink_rate,avg_blink_duration,prolonged_blink_count,perclos,yawn_count
4,1,2,drowsy,10.mp4,30000,90000,0.292558,7.0,285.7,0,0.033333,0
4,1,2,drowsy,10.mp4,40000,100000,0.29367,7.0,268.6,0,0.03,0
4,1,2,drowsy,10.mp4,50000,110000,0.29215,8.0,275.0,0,0.036667,0
4,1,2,drowsy,10.mp4,60000,120000,0.291118,10.0,260.0,0,0.043333,0
4,1,2,drowsy,10.mp4,70000,130000,0.289395,11.0,243.6,0,0.044667,0
4,1,2,drowsy,10.mp4,80000,140000,0.289723,12.0,236.7,0,0.047333,0
4,1,2,drowsy,10.mp4,90000,150000,0.286341,15.0,234.7,0,0.058667,0
4,1,2,drowsy,10.mp4,100000,160000,0.281804,17.0,235.3,0,0.068,0
4,1,2,drowsy,10.mp4,110000,170000,0.283096,17.0,223.5,0,0.063333,0
4,1,2,drowsy,10.mp4,120000,180000,0.280509,19.0,218.9,0,0.069333,0
4,1,2,drowsy,10.mp4,130000,190000,0.282468,20.0,218.0,0,0.072667,0
4,1,2,drowsy,10.mp4,140000,200000,0.283865,19.0,216.8,0,0.068667,0
4,1,2,drowsy,10.mp4,150000,210000,0.284313,19.0,218.9,0,0.069333,0
4,1,2,drowsy,10.mp4,160000,220000,0.286982,18.0,213.3,0,0.064,0
4,1,2,drowsy,10.mp4,170000,230000,0.284481,19.0,221.1,0,0.07,0
4,1,2,drowsy,10.mp4,180000,240000,0.284967,19.0,225.3,0,0.071333,0
4,1,2,drowsy,10.mp4,190000,250000,0.283595,18.0,226.7,0,0.068,0
4,1,2,drowsy,10.mp4,200000,260000,0.284454,18.0,220.0,0,0.066,0
4,1,2,drowsy,10.mp4,210000,270000,0.288779,16.0,210.0,0,0.056,0
4,1,2,drowsy,10.mp4,220000,280000,0.291632,15.0,202.7,0,0.051333,0
4,1,2,drowsy,10.mp4,230000,290000,0.295713,14.0,182.9,0,0.043333,0
4,1,2,drowsy,10.mp4,240000,300000,0.300561,10.0,172.0,0,0.029333,0
4,1,2,drowsy,10.mp4,250000,310000,0.302244,11.0,167.3,0,0.031333,0
4,1,2,drowsy,10.mp4,260000,320000,0.30386,11.0,167.3,0,0.028667,0
4,1,2,drowsy,10.mp4,270000,330000,0.302703,11.0,174.5,0,0.032667,0
4,1,2,drowsy,10.mp4,280000,340000,0.303783,11.0,174.5,0,0.032,0
4,1,2,drowsy,10.mp4,290000,350000,0.303714,11.0,196.4,0,0.036,0
4,1,2,drowsy,10.mp4,300000,360000,0.305138,10.0,192.0,0,0.032,0
4,1,2,drowsy,10.mp4,310000,370000,0.305154,9.0,200.0,0,0.03,0
4,1,2,drowsy,10.mp4,320000,380000,0.304042,8.0,205.0,0,0.03,0
4,1,2,drowsy,10.mp4,330000,390000,0.303773,9.0,204.4,0,0.030667,0
4,1,2,drowsy,10.mp4,340000,400000,0.305196,7.0,211.4,0,0.024667,0
4,1,2,drowsy,10.mp4,350000,410000,0.30564,7.0,194.3,0,0.022667,0
4,1,2,drowsy,10.mp4,360000,420000,0.304369,9.0,191.1,0,0.028667,0
4,1,2,drowsy,10.mp4,370000,430000,0.304004,10.0,184.0,0,0.030667,0
4,1,2,drowsy,10.mp4,380000,440000,0.30291,12.0,183.3,0,0.036667,0
4,1,2,drowsy,10.mp4,390000,450000,0.302509,13.0,178.5,0,0.038667,0
4,1,2,drowsy,10.mp4,400000,460000,0.300499,14.0,182.9,0,0.042667,0
4,1,2,drowsy,10.mp4,410000,470000,0.299565,14.0,180.0,0,0.042,0
4,1,2,drowsy,10.mp4,420000,480000,0.298276,15.0,186.7,0,0.046667,0
4,1,2,drowsy,10.mp4,430000,490000,0.298772,14.0,182.9,0,0.042667,0
4,1,2,drowsy,10.mp4,440000,500000,0.301384,11.0,181.8,0,0.033333,0
4,1,2,drowsy,10.mp4,450000,510000,0.303337,9.0,195.6,0,0.029333,0
4,1,2,drowsy,10.mp4,460000,520000,0.306604,8.0,190.0,0,0.025333,0
4,1,2,drowsy,10.mp4,470000,530000,0.309866,6.0,200.0,0,0.02,0
4,1,2,drowsy,10.mp4,480000,540000,0.312568,4.0,190.0,0,0.012667,0
4,1,2,drowsy,10.mp4,490000,550000,0.313541,4.0,220.0,0,0.014667,0
4,1,2,drowsy,10.mp4,500000,560000,0.313082,5.0,224.0,0,0.018667,0
4,1,2,drowsy,10.mp4,510000,570000,0.313594,6.0,206.7,0,0.020667,0
4,1,2,drowsy,10.mp4,520000,580000,0.310644,8.0,200.0,0,0.026667,0
4,1,2,drowsy,10.mp4,530000,590000,0.303371,10.0,208.0,0,0.033333,0
4,1,2,drowsy,10.mp4,540000,600000,0.298645,10.0,216.0,0,0.036,0
4,1,2,drowsy,10.mp4,550000,610000,0.295409,9.0,226.7,0,0.034,0
5,1,0,normal,0.MOV,0,60000,0.327785,9.0,122.1,0,0.020533,0
5,1,0,normal,0.MOV,10000,70000,0.327687,11.0,115.1,0,0.022765,0
5,1,0,normal,0.MOV,20000,80000,0.330156,9.0,111.0,0,0.018323,0
5,1,0,normal,0.MOV,30000,90000,0.332686,7.0,114.3,0,0.014983,0
5,1,0,normal,0.MOV,40000,100000,0.331787,7.0,104.7,0,0.013319,0
5,1,0,normal,0.MOV,50000,110000,0.329841,6.0,105.5,0,0.012215,0
5,1,0,normal,0.MOV,60000,120000,0.326679,5.0,100.0,0,0.009439,0
5,1,0,normal,0.MOV,70000,130000,0.326436,2.0,116.5,0,0.006104,0
5,1,0,normal,0.MOV,80000,140000,0.324589,3.0,111.0,0,0.007214,0
5,1,0,normal,0.MOV,90000,150000,0.323069,3.0,99.7,0,0.006108,0
5,1,0,normal,0.MOV,100000,160000,0.319018,4.0,141.8,0,0.011105,0
5,1,0,normal,0.MOV,110000,170000,0.317453,7.0,147.6,0,0.018313,0
5,1,0,normal,0.MOV,120000,180000,0.317843,7.0,147.6,0,0.018313,0
5,1,0,normal,0.MOV,130000,190000,0.316878,7.0,147.6,0,0.017768,0
5,1,0,normal,0.MOV,140000,200000,0.316294,8.0,137.5,0,0.018878,0
5,1,0,normal,0.MOV,150000,210000,0.316345,9.0,129.6,0,0.021088,0
5,1,0,normal,0.MOV,160000,220000,0.320788,8.0,112.2,0,0.016648,0
5,1,0,normal,0.MOV,170000,230000,0.324165,7.0,109.3,0,0.014436,0
5,1,0,normal,0.MOV,180000,240000,0.322234,9.0,107.2,0,0.018323,0
5,1,0,normal,0.MOV,190000,250000,0.314431,11.0,118.0,0,0.023307,0
5,1,0,normal,0.MOV,200000,260000,0.311979,11.0,118.0,0,0.023307,0
5,1,0,normal,0.MOV,210000,270000,0.313147,9.0,122.1,0,0.019989,0
5,1,0,normal,0.MOV,220000,280000,0.314137,8.0,129.1,0,0.018323,0
5,1,0,normal,0.MOV,230000,290000,0.315091,6.0,116.7,0,0.012764,0
5,1,0,normal,0.MOV,240000,300000,0.316785,4.0,125.0,0,0.008879,0
5,1,0,normal,0.MOV,250000,310000,0.323809,2.0,83.5,0,0.003887,0
5,1,0,normal,0.MOV,260000,320000,0.324777,0.0,0.0,0,0.00111,0
5,1,0,normal,0.MOV,270000,330000,0.32264,0.0,0.0,0,0.000555,0
5,1,0,normal,0.MOV,280000,340000,0.319927,1.0,133.0,0,0.00333,0
5,1,0,normal,0.MOV,290000,350000,0.314993,3.0,221.7,0,0.012215,0
5,1,0,normal,0.MOV,300000,360000,0.313805,5.0,179.4,0,0.016102,0
5,1,0,normal,0.MOV,310000,370000,0.311831,5.0,179.4,0,0.015538,0
5,1,0,normal,0.MOV,320000,380000,0.309651,9.0,144.0,0,0.022198,0
5,1,0,normal,0.MOV,330000,390000,0.309092,12.0,130.2,0,0.027207,0
5,1,0,normal,0.MOV,340000,400000,0.308456,12.0,130.2,0,0.026652,0
5,1,0,normal,0.MOV,350000,410000,0.310407,12.0,108.1,0,0.022198,0
5,1,0,normal,0.MOV,360000,420000,0.309954,13.0,115.2,0,0.025527,0
5,1,0,normal,0.MOV,370000,430000,0.309397,15.0,115.5,0,0.029428,0
5,1,0,normal,0.MOV,380000,440000,0.309443,14.0,126.1,0,0.030539,0
5,1,0,normal,0.MOV,390000,450000,0.313162,11.0,136.4,0,0.025527,0
5,1,0,normal,0.MOV,400000,460000,0.316119,10.0,136.7,0,0.023862,0
5,1,0,normal,0.MOV,410000,470000,0.31781,8.0,137.5,0,0.019434,0
5,1,0,normal,0.MOV,420000,480000,0.318523,7.0,133.3,0,0.016657,0
5,1,0,normal,0.MOV,430000,490000,0.323515,5.0,139.8,0,0.012764,0
5,1,0,normal,0.MOV,440000,500000,0.326296,3.0,144.0,0,0.007769,0
5,1,0,normal,0.MOV,450000,510000,0.319574,7.0,152.3,0,0.018323,0
5,1,0,normal,0.MOV,460000,520000,0.319838,7.0,152.3,0,0.017768,0
5,1,0,normal,0.MOV,470000,530000,0.320231,8.0,141.6,0,0.019423,0
5,1,0,normal,0.MOV,480000,540000,0.316583,8.0,141.6,0,0.019423,0
5,1,0,normal,0.MOV,490000,550000,0.310612,11.0,145.5,0,0.028318,0
5,1,0,normal,0.MOV,500000,560000,0.308721,11.0,145.5,0,0.028318,0
5,1,0,normal,0.MOV,510000,570000,0.307957,10.0,140.1,0,0.024972,0
5,1,0,normal,0.MOV,520000,580000,0.296278,16.0,193.7,0,0.04828,0
5,1,0,normal,0.MOV,530000,590000,0.284212,19.0,234.9,0,0.076069,0
5,1,0,normal,0.MOV,540000,600000,0.284355,20.0,229.8,0,0.078845,0
5,1,0,normal,0.MOV,550000,610000,0.279202,21.0,225.3,0,0.080466,0
5,1,1,pre_fatigue,5.MOV,0,60000,0.306836,25.0,223.7,2,0.09323,0
5,1,1,pre_fatigue,5.MOV,10000,70000,0.311859,21.0,225.0,2,0.078845,0
5,1,1,pre_fatigue,5.MOV,20000,80000,0.314061,19.0,227.7,2,0.072182,0
5,1,1,pre_fatigue,5.MOV,30000,90000,0.322543,15.0,128.7,0,0.032186,0
5,1,1,pre_fatigue,5.MOV,40000,100000,0.315219,14.0,237.6,1,0.055494,0
5,1,1,pre_fatigue,5.MOV,50000,110000,0.307309,19.0,255.8,1,0.081066,0
5,1,1,pre_fatigue,5.MOV,60000,120000,0.308198,19.0,252.4,1,0.079956,0
5,1,1,pre_fatigue,5.MOV,70000,130000,0.299418,22.0,278.5,2,0.102664,0
5,1,1,pre_fatigue,5.MOV,80000,140000,0.294384,21.0,280.8,2,0.098779,0
5,1,1,pre_fatigue,5.MOV,90000,150000,0.291795,19.0,299.8,2,0.095502,0
5,1,1,pre_fatigue,5.MOV,100000,160000,0.294961,17.0,227.4,1,0.064964,0
5,1,1,pre_fatigue,5.MOV,110000,170000,0.29945,11.0,196.9,1,0.037181,0
5,1,1,pre_fatigue,5.MOV,120000,180000,0.294489,11.0,206.0,1,0.038846,0
5,1,1,pre_fatigue,5.MOV,130000,190000,0.297136,12.0,113.8,0,0.02221,0
5,1,1,pre_fatigue,5.MOV,140000,200000,0.295541,11.0,124.2,0,0.02332,0
5,1,1,pre_fatigue,5.MOV,150000,210000,0.292766,11.0,121.2,0,0.022752,0
5,1,1,pre_fatigue,5.MOV,160000,220000,0.292237,16.0,133.3,0,0.036071,0
5,1,1,pre_fatigue,5.MOV,170000,230000,0.290122,19.0,133.4,0,0.042199,0
5,1,1,pre_fatigue,5.MOV,180000,240000,0.287856,19.0,140.3,0,0.04442,0
5,1,1,pre_fatigue,5.MOV,190000,250000,0.285318,23.0,165.1,0,0.064373,0
5,1,1,pre_fatigue,5.MOV,200000,260000,0.287516,23.0,165.1,0,0.063263,0
5,1,1,pre_fatigue,5.MOV,210000,270000,0.290789,23.0,165.1,0,0.063853,0
5,1,1,pre_fatigue,5.MOV,220000,280000,0.288388,26.0,194.8,0,0.084953,0
5,1,1,pre_fatigue,5.MOV,230000,290000,0.2967,23.0,204.2,0,0.078801,0
5,1,1,pre_fatigue,5.MOV,240000,300000,0.309451,21.0,201.5,0,0.071032,0
5,1,1,pre_fatigue,5.MOV,250000,310000,0.321823,14.0,199.9,0,0.047196,0
5,1,1,pre_fatigue,5.MOV,260000,320000,0.329842,13.0,202.5,0,0.04442,0
5,1,1,pre_fatigue,5.MOV,270000,330000,0.330429,15.0,197.7,0,0.048835,0
5,1,1,pre_fatigue,5.MOV,280000,340000,0.333618,8.0,208.0,1,0.027747,0
5,1,1,pre_fatigue,5.MOV,290000,350000,0.322227,11.0,196.7,1,0.036091,0
5,1,1,pre_fatigue,5.MOV,300000,360000,0.315008,11.0,199.7,1,0.037202,0
5,1,1,pre_fatigue,5.MOV,310000,370000,0.307453,15.0,186.5,1,0.04717,0
5,1,1,pre_fatigue,5.MOV,320000,380000,0.30047,18.0,170.2,1,0.051609,0
5,1,1,pre_fatigue,5.MOV,330000,390000,0.298398,19.0,170.0,1,0.055525,0
5,1,1,pre_fatigue,5.MOV,340000,400000,0.301488,18.0,135.1,0,0.041644,0
5,1,1,pre_fatigue,5.MOV,350000,410000,0.309054,14.0,128.4,0,0.031077,0
5,1,1,pre_fatigue,5.MOV,360000,420000,0.30815,14.0,128.5,0,0.030522,0
5,1,1,pre_fatigue,5.MOV,370000,430000,0.302014,14.0,209.4,1,0.049417,0
5,1,1,pre_fatigue,5.MOV,380000,440000,0.302002,15.0,217.6,1,0.055525,0
5,1,1,pre_fatigue,5.MOV,390000,450000,0.304236,12.0,230.4,1,0.04717,0
5,1,1,pre_fatigue,5.MOV,400000,460000,0.308897,11.0,242.3,1,0.045505,0
5,1,1,pre_fatigue,5.MOV,410000,470000,0.310013,13.0,215.3,1,0.047751,0
5,1,1,pre_fatigue,5.MOV,420000,480000,0.314867,12.0,222.1,1,0.04553,0
5,1,1,pre_fatigue,5.MOV,430000,490000,0.324751,8.0,116.6,0,0.016648,0
5,1,1,pre_fatigue,5.MOV,440000,500000,0.331225,4.0,83.2,0,0.006104,0
5,1,1,pre_fatigue,5.MOV,450000,510000,0.336201,3.0,89.0,0,0.004442,0
5,1,1,pre_fatigue,5.MOV,460000,520000,0.33417,5.0,140.0,0,0.01166,0
5,1,1,pre_fatigue,5.MOV,470000,530000,0.33851,3.0,188.7,0,0.009434,0
5,1,1,pre_fatigue,5.MOV,480000,540000,0.338727,3.0,188.7,0,0.009434,0
5,1,1,pre_fatigue,5.MOV,490000,550000,0.337659,2.0,216.5,0,0.007218,0
5,1,1,pre_fatigue,5.MOV,500000,560000,0.336791,3.0,177.3,0,0.008884,0
5,1,1,pre_fatigue,5.MOV,510000,570000,0.338527,3.0,177.3,0,0.008879,0
5,1,1,pre_fatigue,5.MOV,520000,580000,0.336404,5.0,153.2,0,0.012764,0
5,1,1,pre_fatigue,5.MOV,530000,590000,0.330219,8.0,141.6,0,0.019434,0
5,1,1,pre_fatigue,5.MOV,540000,600000,0.318208,13.0,182.0,0,0.039978,0
5,1,2,drowsy,10.MOV,0,60000,0.318891,16.0,108.1,0,0.030522,0
5,1,2,drowsy,10.MOV,10000,70000,0.323775,12.0,88.7,0,0.019989,0
5,1,2,drowsy,10.MOV,20000,80000,0.322933,12.0,88.7,0,0.019989,0
5,1,2,drowsy,10.MOV,30000,90000,0.322591,14.0,90.4,0,0.023307,0
5,1,2,drowsy,10.MOV,40000,100000,0.320583,17.0,92.1,0,0.028302,0
5,1,2,drowsy,10.MOV,50000,110000,0.32047,15.0,93.2,0,0.026097,0
5,1,2,drowsy,10.MOV,60000,120000,0.320956,11.0,103.0,0,0.020544,0
5,1,2,drowsy,10.MOV,70000,130000,0.320506,11.0,109.0,0,0.021643,0
5,1,2,drowsy,10.MOV,80000,140000,0.313523,15.0,266.5,1,0.068257,0
5,1,2,drowsy,10.MOV,90000,150000,0.315773,15.0,268.7,1,0.068851,0
5,1,2,drowsy,10.MOV,100000,160000,0.31584,17.0,260.6,1,0.075514,0
5,1,2,drowsy,10.MOV,110000,170000,0.312456,19.0,259.5,1,0.083241,0
5,1,2,drowsy,10.MOV,120000,180000,0.311838,20.0,256.6,1,0.087125,0
5,1,2,drowsy,10.MOV,130000,190000,0.306755,22.0,284.7,2,0.105497,0
5,1,2,drowsy,10.MOV,140000,200000,0.315969,17.0,197.9,1,0.056635,0
5,1,2,drowsy,10.MOV,150000,210000,0.31608,16.0,206.1,1,0.056049,0
5,1,2,drowsy,10.MOV,160000,220000,0.318423,14.0,209.3,1,0.049945,0
5,1,2,drowsy,10.MOV,170000,230000,0.319953,15.0,202.0,1,0.051638,0
5,1,2,drowsy,10.MOV,180000,240000,0.318336,18.0,183.2,1,0.055525,0
5,1,2,drowsy,10.MOV,190000,250000,0.3235,17.0,127.4,0,0.037181,0
5,1,2,drowsy,10.MOV,200000,260000,0.318725,22.0,142.4,0,0.053274,0
5,1,2,drowsy,10.MOV,210000,270000,0.309642,29.0,168.9,0,0.07829,0
5,1,2,drowsy,10.MOV,220000,280000,0.300726,31.0,176.2,0,0.091616,0
5,1,2,drowsy,10.MOV,230000,290000,0.296647,31.0,188.0,1,0.097669,0
5,1,2,drowsy,10.MOV,240000,300000,0.292866,30.0,196.5,1,0.098779,0
5,1,2,drowsy,10.MOV,250000,310000,0.28707,31.0,199.8,1,0.103276,0
5,1,2,drowsy,10.MOV,260000,320000,0.285061,28.0,197.4,1,0.092726,0
5,1,2,drowsy,10.MOV,270000,330000,0.29271,23.0,170.8,1,0.069922,0
5,1,2,drowsy,10.MOV,280000,340000,0.300864,21.0,168.1,1,0.059378,0
5,1,2,drowsy,10.MOV,290000,350000,0.306163,17.0,143.0,0,0.042199,0
5,1,2,drowsy,10.MOV,300000,360000,0.309318,17.0,137.1,0,0.041644,0
5,1,2,drowsy,10.MOV,310000,370000,0.309877,17.0,146.8,0,0.04495,0
5,1,2,drowsy,10.MOV,320000,380000,0.302204,24.0,557.9,1,0.093785,0
5,1,2,drowsy,10.MOV,330000,390000,0.266581,22.0,628.2,2,0.233759,0
5,1,2,drowsy,10.MOV,340000,400000,0.260951,24.0,588.4,2,0.238756,0
5,1,2,drowsy,10.MOV,350000,410000,0.25678,29.0,519.1,2,0.253052,0
5,1,2,drowsy,10.MOV,360000,420000,0.254143,31.0,502.8,2,0.258047,0
5,1,2,drowsy,10.MOV,370000,430000,0.22242,29.0,1027.8,3,0.388673,0
5,1,2,drowsy,10.MOV,380000,440000,0.206199,23.0,838.4,2,0.454192,0
5,1,2,drowsy,10.MOV,390000,450000,0.231712,27.0,768.4,2,0.345727,0
5,1,2,drowsy,10.MOV,400000,460000,0.219503,30.0,1137.9,3,0.415649,0
5,1,2,drowsy,10.MOV,410000,470000,0.189516,25.0,1349.6,4,0.562465,0
5,1,2,drowsy,10.MOV,420000,480000,0.16471,25.0,1668.0,5,0.691283,0
5,1,2,drowsy,10.MOV,430000,490000,0.18392,31.0,981.9,6,0.615982,0
5,1,2,drowsy,10.MOV,440000,500000,0.195732,33.0,1077.8,8,0.571587,0
5,1,2,drowsy,10.MOV,450000,510000,0.194911,32.0,1067.8,7,0.569684,0
5,1,2,drowsy,10.MOV,460000,520000,0.202138,28.0,751.8,6,0.504164,0
5,1,2,drowsy,10.MOV,470000,530000,0.22405,34.0,664.1,6,0.376249,0
5,1,2,drowsy,10.MOV,480000,540000,0.24636,34.0,432.9,5,0.251942,0
5,1,2,drowsy,10.MOV,490000,550000,0.255784,32.0,375.8,3,0.200444,0
5,1,2,drowsy,10.MOV,500000,560000,0.267989,29.0,227.4,1,0.131038,0
5,1,2,drowsy,10.MOV,510000,570000,0.276627,28.0,221.3,1,0.103219,0
5,1,2,drowsy,10.MOV,520000,580000,0.280671,29.0,544.4,2,0.109878,0
5,1,2,drowsy,10.MOV,530000,590000,0.256901,24.0,584.3,1,0.233759,0
5,1,2,drowsy,10.MOV,540000,600000,0.244277,26.0,634.1,3,0.274847,0
6,1,0,normal,0.mp4,0,60000,0.281133,11.0,152.9,0,0.028037,0
6,1,0,normal,0.mp4,10000,70000,0.282939,12.0,143.5,0,0.028705,0
6,1,0,normal,0.mp4,20000,80000,0.280227,11.0,182.2,0,0.0334,0
6,1,0,normal,0.mp4,30000,90000,0.269647,11.0,196.7,0,0.036048,0
6,1,0,normal,0.mp4,40000,100000,0.261251,14.0,214.6,0,0.050067,0
6,1,0,normal,0.mp4,50000,110000,0.267286,18.0,204.9,0,0.061456,0
6,1,0,normal,0.mp4,60000,120000,0.266283,20.0,204.5,0,0.068091,0
6,1,0,normal,0.mp4,70000,130000,0.260754,21.0,206.2,0,0.072764,0
6,1,0,normal,0.mp4,80000,140000,0.263182,24.0,183.9,0,0.074099,0
6,1,0,normal,0.mp4,90000,150000,0.270908,24.0,177.2,0,0.071429,0
6,1,0,normal,0.mp4,100000,160000,0.277129,22.0,160.5,0,0.059452,0
6,1,0,normal,0.mp4,110000,170000,0.277405,20.0,144.3,0,0.047397,0
6,1,0,normal,0.mp4,120000,180000,0.275067,19.0,143.4,0,0.046729,0
6,1,0,normal,0.mp4,130000,190000,0.276977,19.0,147.6,0,0.047428,0
6,1,0,normal,0.mp4,140000,200000,0.27648,16.0,147.6,0,0.040053,0
6,1,0,normal,0.mp4,150000,210000,0.275962,15.0,146.7,0,0.037383,0
6,1,0,normal,0.mp4,160000,220000,0.271386,17.0,153.0,0,0.044059,0
6,1,0,normal,0.mp4,170000,230000,0.270862,15.0,157.4,0,0.041389,0
6,1,0,normal,0.mp4,180000,240000,0.271316,16.0,155.1,0,0.041416,0
6,1,0,normal,0.mp4,190000,250000,0.273191,14.0,154.3,0,0.036048,0
6,1,0,normal,0.mp4,200000,260000,0.275744,13.0,160.0,0,0.034713,0
6,1,0,normal,0.mp4,210000,270000,0.276098,15.0,162.7,0,0.041416,0
6,1,0,normal,0.mp4,220000,280000,0.278124,15.0,157.5,0,0.040053,0
6,1,0,normal,0.mp4,230000,290000,0.273597,22.0,173.0,0,0.063418,0
6,1,0,normal,0.mp4,240000,300000,0.271969,22.0,200.3,1,0.072764,0
6,1,0,normal,0.mp4,250000,310000,0.270495,23.0,196.8,1,0.076769,0
6,1,0,normal,0.mp4,260000,320000,0.266944,26.0,188.0,1,0.0835,0
6,1,0,normal,0.mp4,270000,330000,0.26877,25.0,181.1,1,0.077437,0
6,1,0,normal,0.mp4,280000,340000,0.271739,23.0,184.6,1,0.072764,0
6,1,0,normal,0.mp4,290000,350000,0.27771,16.0,175.2,1,0.049432,0
6,1,0,normal,0.mp4,300000,360000,0.282639,15.0,136.1,0,0.037383,0
6,1,0,normal,0.mp4,310000,370000,0.285625,15.0,133.5,0,0.034736,0
6,1,0,normal,0.mp4,320000,380000,0.290533,12.0,123.3,0,0.025367,0
6,1,0,normal,0.mp4,330000,390000,0.292684,12.0,123.4,0,0.0247,0
6,1,0,normal,0.mp4,340000,400000,0.291199,14.0,125.9,0,0.029392,0
6,1,0,normal,0.mp4,350000,410000,0.293225,19.0,128.5,0,0.041389,0
6,1,0,normal,0.mp4,360000,420000,0.292265,22.0,125.5,0,0.046729,0
6,1,0,normal,0.mp4,370000,430000,0.291312,27.0,120.1,0,0.05474,0
6,1,0,normal,0.mp4,380000,440000,0.289178,28.0,124.4,0,0.058745,0
6,1,0,normal,0.mp4,390000,450000,0.281541,27.0,127.5,0,0.058116,0
6,1,0,normal,0.mp4,400000,460000,0.281603,27.0,157.2,1,0.071429,0
6,1,0,normal,0.mp4,410000,470000,0.273148,23.0,214.2,2,0.082109,0
6,1,0,normal,0.mp4,420000,480000,0.267327,21.0,268.9,3,0.094856,0
6,1,0,normal,0.mp4,430000,490000,0.263377,17.0,322.7,3,0.092123,0
6,1,0,normal,0.mp4,440000,500000,0.258757,16.0,342.9,3,0.09279,0
6,1,0,normal,0.mp4,450000,510000,0.259363,16.0,342.9,3,0.09279,0
6,1,0,normal,0.mp4,460000,520000,0.257597,16.0,302.8,2,0.082109,0
6,1,0,normal,0.mp4,470000,530000,0.262831,19.0,255.1,2,0.082164,0
6,1,0,normal,0.mp4,480000,540000,0.263899,20.0,224.4,1,0.075434,0
6,1,0,normal,0.mp4,490000,550000,0.262105,22.0,216.9,1,0.080107,0
6,1,0,normal,0.mp4,500000,560000,0.261475,25.0,243.6,3,0.101536,0
6,1,0,normal,0.mp4,510000,570000,0.264225,27.0,252.3,3,0.113485,0
6,1,0,normal,0.mp4,520000,580000,0.264549,26.0,300.6,5,0.126836,0
6,1,0,normal,0.mp4,530000,590000,0.262404,24.0,303.9,5,0.121495,0
6,1,0,normal,0.mp4,540000,600000,0.263359,24.0,290.5,5,0.116155,0
6,1,0,normal,0.mp4,550000,610000,0.265275,25.0,336.6,6,0.140949,0
6,1,1,pre_fatigue,5.mp4,0,60000,0.281607,16.0,186.2,1,0.049582,0
6,1,1,pre_fatigue,5.mp4,10000,70000,0.286966,16.0,173.6,1,0.046265,0
6,1,1,pre_fatigue,5.mp4,20000,80000,0.286732,18.0,182.2,1,0.054627,0
6,1,1,pre_fatigue,5.mp4,30000,90000,0.284214,19.0,176.1,1,0.055741,0
6,1,1,pre_fatigue,5.mp4,40000,100000,0.283052,19.0,154.8,0,0.049052,0
6,1,1,pre_fatigue,5.mp4,50000,110000,0.281795,19.0,156.6,0,0.04961,0
6,1,1,pre_fatigue,5.mp4,60000,120000,0.277279,26.0,147.8,0,0.064103,0
6,1,1,pre_fatigue,5.mp4,70000,130000,0.271948,27.0,143.6,0,0.06466,0
6,1,1,pre_fatigue,5.mp4,80000,140000,0.269073,23.0,140.9,0,0.054039,0
6,1,1,pre_fatigue,5.mp4,90000,150000,0.276156,20.0,136.9,0,0.045682,0
6,1,1,pre_fatigue,5.mp4,100000,160000,0.278603,19.0,135.4,0,0.042897,0
6,1,1,pre_fatigue,5.mp4,110000,170000,0.280067,20.0,136.9,0,0.045682,0
6,1,1,pre_fatigue,5.mp4,120000,180000,0.284325,14.0,131.4,0,0.030641,0
6,1,1,pre_fatigue,5.mp4,130000,190000,0.287487,14.0,129.0,0,0.030084,0
6,1,1,pre_fatigue,5.mp4,140000,200000,0.293238,15.0,124.9,0,0.031215,0
6,1,1,pre_fatigue,5.mp4,150000,210000,0.293147,15.0,124.9,0,0.031215,0
6,1,1,pre_fatigue,5.mp4,160000,220000,0.293787,15.0,120.4,0,0.0301,0
6,1,1,pre_fatigue,5.mp4,170000,230000,0.291935,16.0,138.0,0,0.036789,0
6,1,1,pre_fatigue,5.mp4,180000,240000,0.290164,16.0,139.9,0,0.037347,0
6,1,1,pre_fatigue,5.mp4,190000,250000,0.29016,15.0,149.3,0,0.037904,0
6,1,1,pre_fatigue,5.mp4,200000,260000,0.288881,13.0,151.8,0,0.033445,0
6,1,1,pre_fatigue,5.mp4,210000,270000,0.289148,13.0,154.4,0,0.034002,0
6,1,1,pre_fatigue,5.mp4,220000,280000,0.288594,12.0,186.8,0,0.037883,0
6,1,1,pre_fatigue,5.mp4,230000,290000,0.29326,8.0,179.8,0,0.024513,0
6,1,1,pre_fatigue,5.mp4,240000,300000,0.296214,8.0,184.1,0,0.02507,0
6,1,1,pre_fatigue,5.mp4,250000,310000,0.297694,10.0,167.3,0,0.027855,0
6,1,1,pre_fatigue,5.mp4,260000,320000,0.302241,12.0,159.0,0,0.031755,0
6,1,1,pre_fatigue,5.mp4,270000,330000,0.296913,18.0,161.7,0,0.048468,0
6,1,1,pre_fatigue,5.mp4,280000,340000,0.292985,21.0,160.9,0,0.056299,0
6,1,1,pre_fatigue,5.mp4,290000,350000,0.266515,21.0,918.8,1,0.201226,0
6,1,1,pre_fatigue,5.mp4,300000,360000,0.240886,20.0,1377.7,2,0.34058,0
6,1,1,pre_fatigue,5.mp4,310000,370000,0.218383,17.0,1843.0,3,0.4699,0
6,1,1,pre_fatigue,5.mp4,320000,380000,0.202509,17.0,2433.0,4,0.540691,0
